NEGERI,BAHAGIAN PILIHAN RAYA,NAMA CALON,PARTI,BILANGAN UNDI,STATUS
TERENGGANU,N. 31 - CUKAI,HANAFIAH BIN MAT,PAS,"12,428",MENANG
TERENGGANU,N. 32 - AIR PUTIH,WAN ABDUL HAKIM BIN WAN MOKHTAR,BN,"12,239",
TERENGGANU,N. 32 - AIR PUTIH,MOHD ZUKRI BIN AKSAH,PKR,"2,195",HILANG DEPOSIT
TERENGGANU,N. 32 - AIR PUTIH,AB RAZAK BIN IBRAHIM,PAS,"12,985",MENANG
SARAWAK,N. 01 - Opar,Ranum anak Mina,PSB
SARAWAK,N. 02 - Tasik Biru,Datuk Henry @ Harry Jinep,GPS (PDP)
SARAWAK,N. 03 - Tanjung Datu,Hjh. Jamilah Anu,GPS (PBB)
SARAWAK,N. 04 - Pantai Damai,Dr. Abdul Rahman Junaidi,GPS (PBB)
SARAWAK,N. 05 - Demak Laut,Dr. Hazland Bin Abang Hipni,GPS (PBB)
SARAWAK,N. 06 - Tupong,Fazzrudin Abdul Rahman,GPS (PBB)
SARAWAK,N. 07 - Samariang,Sharifah Hasidah Sayeed Aman Ghazali,GPS (PBB)
SARAWAK,N. 08 - Satok,Datuk Patinggi (Dr.) Abg. Hj. Abd. Rahman Zohari Tun Abg. Hj. Openg,GPS (PBB)
SARAWAK,N. 09 - Padungan,Wong King Wei,BEBAS
SARAWAK,N. 10 - Pending,Violet Yong Wui Wui,PH (DAP)
SARAWAK,N. 11 - Batu Lintang,See Chee How,PSB
SARAWAK,N. 12 - Kota Sentosa,Chong Chieng Jen,PH (DAP)
SARAWAK,N. 13 - Batu Kitang,Ir. Lo Khere Chiang,GPS (SUPP)
SARAWAK,N. 14 - Batu Kawah,Datuk Dr Sim Kui Hian,GPS (SUPP)
SARAWAK,N. 15 - Asajaya,Abd. Karim Rahman Hamzah,GPS (PBB)
SARAWAK,N. 16 - Muara Tuang,Datuk Idris Buang,GPS (PBB)
SARAWAK,N. 17 - Stakan,Datuk Amar Mohammad Ali Mahmud,GPS (PBB)
SARAWAK,N. 18 - Serembu,Miro Simuh,GPS (PBB)
SARAWAK,N. 19 - Mambong,Dr. Jerip ak. Susil,GPS (PBB)
SARAWAK,N. 20 - Tarat,Datuk Roland Sagah Wee Inn,GPS (PBB)
SARAWAK,N. 21 - Tebedu,Datuk Amar Michael Manyin ak. Jawong,GPS (PBB)
SARAWAK,N. 22 - Kedup,Maclaine Ben @ Martin Ben,GPS (PBB)
SARAWAK,N. 23 - Bukit Semuja,John Ilus,GPS
SARAWAK,N. 24 - Sadong Jaya,Aidel Bin Lariwoo,GPS (PBB)
SARAWAK,N. 25 - Simunjan,Awla Dris,GPS (PBB)
SARAWAK,N. 26 - Gedong,Datuk Haji Mohd Naroden Haji Majais,GPS (PBB)
SARAWAK,N. 27 - Sebuyau,Haji Julaihi b. Haji Narawi,GPS (PBB)
SARAWAK,N. 28 - Lingga,Hajjah Simoi Haji Peri,GPS (PBB)
SARAWAK,N. 29 - Beting Maro,Haji Razaili Haji Gapor,GPS (PBB)
SARAWAK,N. 30 - Balai Ringin,Snowdan Lawan,GPS (PRS)
SARAWAK,N. 31 - Bukit Begunan,Datuk Mong ak. Dagang,GPS (PRS)
SARAWAK,N. 32 - Simanggang,Datuk Francis Harden ak. Hollis,GPS (SUPP)
SARAWAK,N. 33 - Engkilili,Dr. Johnical Rayong Ngipa,PSB
SARAWAK,N. 34 - Batang Ai,Malcom Mussen Lamoh,GPS (PRS)
SARAWAK,N. 35 - Saribas,Ricky@Mohamad Razi Bin Sitam,GPS (PBB)
SARAWAK,N. 36 - Layar,Gerald Rentap Jabu,GPS (PBB)
SARAWAK,N. 37 - Bukit Saban,Datuk Seri Douglas Uggah Embas,GPS (PBB)
SARAWAK,N. 38 - Kalaka,Datuk Abdul Wahab Aziz,GPS (PBB)
SARAWAK,N. 39 - Krian,Ali Anak Biju,PN (PPBM)
SARAWAK,N. 40 - Kabong,Mohamad Chee Kadir,GPS (PBB)
SARAWAK,N. 41 - Kuala Rajang,Datuk Talif @ Len Salleh,GPS (PBB)
SARAWAK,N. 42 - Semop,Abdullah Saidol,GPS (PBB)
SARAWAK,N. 43 - Daro,Safiee Ahmad,GPS (PBB)
SARAWAK,N. 44 - Jemoreng,Datuk Dr Juanda Jaya,GPS (PBB)
SARAWAK,N. 45 - Repok,Datuk Seri Huang Tiong Sii,GPS
SARAWAK,N. 46 - Meradong,Ding Kuong Hiing,GPS (SUPP)
SARAWAK,N. 47 - Pakan,Tan Sri William Mawan ak. Ikom,GPS (PDP)
SARAWAK,N. 48 - Meluan,Rolland Duat Jubin,GPS (PDP)
SARAWAK,N. 49 - Ngemah,Datuk Alexander Vincent,GPS (PRS)
SARAWAK,N. 50 - Machan,Allan Siden Gramong,GPS (PBB)
SARAWAK,N. 51 - Bukit Assek,Irene Mary Chang Oi Ling,PH (DAP)
SARAWAK,N. 52 - Dudong,Datuk Tiong Thai King,PSB
SARAWAK,N. 53 - Bawang Assan,Dato' Sri Wong Soon Koh,PSB
SARAWAK,N. 54 - Pelawan,Wong Kee Woan,PH (DAP)
SARAWAK,N. 55 - Nangka,Dr Annuar Rapa'ee,GPS-PBB
SARAWAK,N. 56 - Dalat,Datuk Hajjah Fatimah Abdullah @ Ting Sai Ming,GPS (PBB)
SARAWAK,N. 57 - Tellian,Yussibnosh Balo,GPS (PBB)
SARAWAK,N. 58 - Balingian,Abdul Yakub Arbi,GPS (PBB)
SARAWAK,N. 59 - Tamin,Christopher Gira Sambang,GPS (PRS)
SARAWAK,N. 60 - Kakus,John Sikie ak. Tayai,GPS
SARAWAK,N. 61 - Pelagus,Wilson Nyabong Ijang,GPS
SARAWAK,N. 62 - Katibas,Ambrose Blikau ak. Enturan,GPS (PBB)
SARAWAK,N. 63 - Bukit Goram,Jefferson Jamit Unyat,GPS
SARAWAK,N. 64 - Baleh,Tan Sri Dr. James Jemut ak. Masing,GPS (PRS)
SARAWAK,N. 65 - Belaga,Liwan Lagang,GPS (PRS)
SARAWAK,N. 66 - Murum,Chukpai Ugon,GPS (PRS)
SARAWAK,N. 67 - Jepak,Datuk Hj. Talib Zulpilip,GPS (PBB)
SARAWAK,N. 68 - Kidurong,Chiew Chin Sing,PH (DAP)
SARAWAK,N. 69 - Kemena,Datuk Dr. Stephen Rundi ak. Utom,GPS (PBB)
SARAWAK,N. 70 - Samalaju,Majang Renggi,GPS (PRS)
SARAWAK,N. 71 - Bekenu,Rosey binti Yunus,GPS
SARAWAK,N. 72 - Lambir,Ripin Lamat,GPS (PBB)
SARAWAK,N. 73 - Piasau,Datuk Sebastian Ting Chiew Yew,GPS (SUPP)
SARAWAK,N. 74 - Pujut,kosong,kosong
SARAWAK,N. 75 - Senadin,Datuk Lee Kim Shin,GPS (SUPP)
SARAWAK,N. 76 - Marudi,Dr Penguang Manggil,GPS (PDP)
SARAWAK,N. 77 - Telang Usan,Dennis Ngau,GPS (PBB)
SARAWAK,N. 78 - Mulu,Gerawat Jala,GPS
SARAWAK,N. 79 - Bukit Kota,Dr. Abdul Rahman Ismail,GPS (PBB)
SARAWAK,N. 80 - Batu Danau,Palu @ Paulus ak. Gumbang*,GPS-SPDP
SARAWAK,N. 81 - Ba'Kelalan,Baru Bian,PSB
SARAWAK,N. 82 - Bukit Sari,Datuk Amar Hj. Awang Tengah b. Ali Hassan,GPS (PBB)
